SHIP CODE,DEPARTURE DATE,CRUISE ID,WEEK DAY,SECTOR,CABIN CATEGORY,CABIN GROUP,CABIN BLOCKED,CABIN SOLD,CABIN AVAILABLE,PAX COUNT
SPC,06/15/2018,SP01180615,Fri,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/15/2018,SP01180615,Fri,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/15/2018,SP01180615,Fri,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/15/2018,SP01180615,Fri,HKHKG-HKHKG,DB,FP,0,0,43,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,BDS,FP,0,0,230,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,BSS,FP,0,0,801,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,DES,FP,0,0,4,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,DSS,FP,0,0,104,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,DGV,FP,0,0,2,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,ISS,FP,0,0,392,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,04/29/2018,WD05180429P,Sun,HKHKG-HKHKG,OSS,FP,0,0,80,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,BDS,FP,0,0,193,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,BSS,FP,0,0,282,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,DES,FP,0,0,2,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,DSS,FP,0,0,72,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,DGV,FP,0,0,1,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,ISS,FP,0,0,322,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,OSS,FP,0,0,43,0
SPC,06/15/2018,SP01180615,Fri,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/15/2018,SP01180615,Fri,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/16/2018,SP01180616,Sat,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,CC,FP,0,0,18,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,BDS,FP,0,0,193,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,BSS,FP,0,0,282,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,DES,FP,0,0,2,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,DSS,FP,0,0,72,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,DGV,FP,0,0,1,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,ISS,FP,0,0,322,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,05/04/2018,WD02180504,Fri,CNNSA-CNNSA,OSS,FP,0,0,43,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,BDS,FP,0,0,230,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,BSS,FP,0,0,802,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,DES,FP,0,0,4,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,DSS,FP,0,0,104,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,DGV,FP,0,0,2,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,ISS,FP,0,0,392,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,OSA,FP,0,0,4,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/17/2018,SP01180617,Sun,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/18/2018,SP01180618,Mon,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,CA,FP,0,0,58,0
WDR,05/06/2018,WD05180506,Sun,CNNSA-CNNSA,OSS,FP,0,0,80,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,BDS,FP,0,0,230,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,BSS,FP,0,0,802,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,DES,FP,0,0,4,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,DSS,FP,0,0,104,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,DGV,FP,0,0,2,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,ISS,FP,0,0,392,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,05/06/2018,WD05180506P,Sun,HKHKG-HKHKG,OSS,FP,0,0,80,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,BDS,FP,0,0,193,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,BSS,FP,0,0,282,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,DES,FP,0,0,2,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,DSS,FP,0,0,72,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,DGV,FP,0,0,1,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,ISS,FP,0,0,322,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/19/2018,SP01180619,Tue,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/20/2018,SP01180620,Wed,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,AE,FP,0,0,46,0
WDR,05/11/2018,WD02180511P,Fri,HKHKG-HKHKG,OSS,FP,0,0,43,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,AA,FP,0,0,0,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,AB,FP,0,0,2,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,AC,FP,0,0,0,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,AD,FP,0,0,3,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,ADB,FP,0,0,11,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,BA,FP,0,0,29,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,BAB,FP,0,0,1,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,BB,FP,0,0,74,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,CA,FP,0,0,1,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,CAB,FP,0,0,0,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,CB,FP,0,0,41,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,CC,FP,0,0,121,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,CD,FP,0,0,37,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,DA,FP,0,0,0,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,DB,FP,0,0,0,0
SSR,03/26/2018,SR04180326A,Mon,THHKT-THHKT,DC,FP,0,0,0,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,AA,FP,0,0,0,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,AB,FP,0,0,2,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,AC,FP,0,0,0,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,AD,FP,0,0,3,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,ADB,FP,0,0,11,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,BA,FP,0,0,29,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,BAB,FP,0,0,4,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,BB,FP,0,0,75,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,CA,FP,0,0,2,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,BDA,FP,0,0,1,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,BDS,FP,0,0,187,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,BSS,FP,0,0,201,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DES,FP,0,0,2,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DGV,FP,0,0,1,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DES,FP,0,0,0,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DSS,FP,0,0,0,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,DSS,FP,0,0,72,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,ISS,FP,0,0,281,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,OSS,FP,0,0,37,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,BDA,FP,0,0,1,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,BDS,FP,0,0,187,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,BSA,FP,0,0,9,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,BSS,FP,0,0,201,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DES,FP,0,0,0,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DGV,FP,0,0,0,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DES,FP,0,0,0,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DSS,FP,0,0,0,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,DSS,FP,0,0,0,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/21/2018,SP01180621,Thu,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/22/2018,SP01180622,Fri,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,ACA,FP,0,0,5,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,CAB,FP,0,0,2,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,CB,FP,0,0,41,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,CC,FP,0,0,121,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,CD,FP,0,0,37,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,DA,FP,0,0,2,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,DB,FP,0,0,6,0
SSR,03/27/2018,SR04180327A,Tue,MYPEN-MYPEN,DC,FP,0,0,16,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,ISS,FP,0,0,281,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,03/30/2018,WD02180330,Fri,CNNSA-CNNSA,OSS,FP,0,0,37,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,BDS,FP,0,0,230,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,BSS,FP,0,0,781,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,DES,FP,0,0,4,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,DSS,FP,0,0,104,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,DGV,FP,0,0,2,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,ISS,FP,0,0,392,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,04/01/2018,WD05180401,Sun,CNNSA-CNNSA,OSS,FP,0,0,80,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,BDS,FP,0,0,230,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,BSS,FP,0,0,781,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,DES,FP,0,0,4,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,DSS,FP,0,0,104,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,DGV,FP,0,0,2,0
WDR,04/01/2018,WD05180401P,Sun,HKHKG-HKHKG,DSA,FP,0,0,4,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,06/23/2018,SP01180623,Sat,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,06/24/2018,SP01180624,Sun,HKHKG-HKHKG,DA,FP,0,0,136,0
